,location,total_cases,total_deaths,total_vaccinations,total_tests
754,Argentina,0.10669647923150216,0.12807336453901275,0.030337548873930104,0.003908907578332023
3662,Bulgaria,0.004862570010994653,0.017171419526578916,0.0003383727314376026,0.00028907511455528726
11527,Indonesia,0.049986550188317914,0.1431592067041108,0.07023133821850434,0.0039020865448514855
29803,Zimbabwe,0.002974944940696027,0.005484222283722143,0.0035299752024647245,0.0002542737239863153
18083,Mexico,0.06737774810673976,0.32353725866534994,0.05651923596684935,0.0016161996516076483
356,Argentina,0.029294384034978978,0.06271067317857917,0.0013898548871506104,0.0010297010392707705
17018,Maldives,0.0009047745463056855,0.00021801500819298408,0.00017715239212587355,0.0001283962499310431
14531,Latvia,0.0010905030492680563,0.0017371515493002615,3.003580250205434e-05,0.00017513078618653537
8709,Finland,0.0005943969873455485,0.0007277121962971296,8.749918189949605e-05,0.00033750207544912714
23411,South Africa,0.0421722219343788,0.09406501426554825,0.008999875769923473,0.0024049145732357087
9691,Ghana,0.0009899921208688022,0.0006072564155147046,0.0,9.910918560612685e-05
6901,Denmark,0.004205519606320413,0.0026211576099183886,0.0026144561995050187,0.0044399657717155965
3123,Bolivia,0.007538037724804226,0.01975773455527925,0.003177376612263993,0.00034707099269382595
12608,Israel,0.01572802806967065,0.008145199986461168,0.004890829941751244,0.003259810634885053
21583,Russia,0.05712629118867545,0.11211446683882219,0.006452918315997682,0.014236618102492469
25399,Thailand,0.0005299699168453837,0.00010651874829520228,0.0002159209630073132,0.00044251239000618863
5354,Costa Rica,0.006671790214276215,0.007299023014022646,0.002226737766670464,0.0002379728768027024
13553,Japan,0.005175367255738388,0.008260678255641014,3.2590094075497946e-05,0.0008871684744754171
7047,Denmark,0.028187988583452634,0.004119388602294832,0.003930958074470174,0.006702413875231285
12545,Israel,0.014285178833749275,0.007521020031497693,0.004474328309186238,0.002670574666242647
