location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,smokers
Dominican Republic,355939.19981498615,610.9944495837187,613.7576942379181,3289.98779342723,4.1164319248826295,4.134775471698113,31698.71524699352,54.413052728954675,54.659142193308554,292.99494929577463,0.36654647887323943,0.3682339622641509,0.9787217305801377,,,,,,,,,1159906.9942418425,3612.1611374407585,104.32812092130519,0.3248744075829384,4197.108935128519,0.3775079559363525,0.16607845777233785,10.57233782129743,12707264.753820034,6175029.926994907,5079206.263620387,1807198.452,26318.73545966229,22406.279005524862,113.16655348047539,54.99266553480476,45.23384885764499,16.09404,1995.4102209944751,10098.171270718232,0.0899364640883978,48.27650579150579,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756,11228821.0,2152.600012,3.3920000000000003,6.803,193.90279335,27.6
Ecuador,517894.7271045328,992.6124535315985,993.9886228893058,23982.732209737827,21.923076923076923,21.950736098020734,28770.327742830712,55.14206040892193,55.21850656660413,1332.2998679775283,1.2178986866791746,1.2194241281809612,0.998343137254902,,,,,,,,,1261060.1564792176,3516.2906403940888,70.85507579462103,0.19755172413793104,3476.310218978102,0.19530170316301704,0.25154984423676013,5.138473520249221,20756932.409407664,10064273.588850174,8646373.120996442,4593040.921383648,65972.35818181818,52548.25965379494,115.30994773519164,55.90945993031359,48.03270462633452,25.515345911949687,2919.138482023968,20415.551264980026,0.11347536617842877,51.97716216216216,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759,18001002.0,54239.1212385034,47.93503401360544,35.12979591836735,3036.5473878163266,14.3
Egypt,294202.0938924339,470.09845031905195,472.22933516483516,15529.169459962755,23.099627560521416,23.205695042095414,2650.7058268003643,4.235499544211486,4.254685897435897,139.9148696461825,0.20805679702048419,0.20904303086997195,0.757158203125,,,,,,,,,7016298.333333333,,64.21533333333333,,109588.30612244898,1.0027755102040816,0.09152340425531914,223.3108108108108,47521230.03636364,26929577.44859813,19150541.712871287,5976682.714285715,215749.9,137941.01224489795,42.81581818181818,24.262897196261683,17.254257425742576,5.38547619047619,1242.8068027210884,73260.24761904762,0.06602585034013606,45.08293726235741,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.707,110990096.0,185341.50954848484,19.46878787878788,21.459999999999997,1685.3792362363638,50.300000000000004
El Salvador,102470.36970837253,190.09133709981168,190.83103405865657,2664.2483349191248,4.024738344433873,4.042779158699809,16171.719437441203,29.999942561205273,30.11666225165563,420.46763273073265,0.6351722169362513,0.6380602294455067,0.62374749498998,,,,,,,,,813799.7389312977,2933.7786259541986,128.88474656488552,0.4646320610687023,2383.57375,0.37755000000000005,0.07135267175572518,56.984591679506934,5511670.870967742,2893195.62295082,2508214.1065088757,951198.6756756756,53378.88172043011,19063.619932432433,86.98424731182796,45.65972677595628,39.58443786982249,15.011216216216216,3008.5591216216217,7863.613175675676,0.12409628378378379,43.34917485265226,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.673,6336393.0,-81.63333333333337,-3.6133333333333333,19.91,-12.972639999999993,21.3
England,,,,,,,,,,,,,,638.7756471716203,11.295757430488974,8074.764204545455,142.78980871212121,,,6401.223069590086,113.19580266920877,,,,,,,,,95737641.8425926,39009191.9867374,33189477.107427057,35880454.44534413,188125.63660477454,188958.15343915345,169.29723544973547,68.98184350132625,58.6903448275862,63.449311740890685,3341.435185185185,58118.76322751323,0.10278571428571429,,,,,,,,,,,,,,,,56550000.0,,,,,
Equatorial Guinea,10358.009372071228,16.23733583489681,16.31197643732328,131.82993197278913,0.17784256559766765,0.1780400390625,6184.196331771321,9.69440243902439,9.738977379830349,78.70835860058308,0.10617492711370263,0.10627246093750001,0.6544252288911495,,,,,,,,,254301.7435897436,1583.6363636363637,155.58706410256409,0.9690000000000001,954.3753753753754,0.58393993993994,0.039619277108433736,659.5224025974026,336032.125,193075.64556962025,139627.73333333334,3957.0,639.0,975.7434343434344,20.062625,11.526962025316456,8.336133333333335,0.23399999999999999,582.6282828282829,535.3151515151516,0.03195353535353535,,45.194,22.4,2.846,1.752,22604.873,,202.812,7.78,,,24.64,2.1,58.74,0.592,1674916.0,,,,,
Eritrea,5656.036757775683,9.60320452403393,9.647598484848485,65.97070063694268,0.13121019108280255,0.13118205128205127,1535.2806192271441,2.6066748350612627,2.6187670454545455,17.90692229299363,0.03558471337579618,0.035642307692307695,0.7646938775510205,,,,,,,,,23693.0,,6.544,,,,,,,,,,,,,,,,,,,,44.304,19.3,3.607,2.171,1510.459,,311.11,6.05,0.2,11.4,,0.7,66.32,0.459,3684041.0,,,,,11.6
Estonia,255408.5147601476,568.140350877193,570.5275705009277,1419.1144749290445,2.7819905213270144,2.7847809523809524,192606.47657933578,428.44113204062785,430.24135435992577,1070.170426679281,2.0979061611374408,2.100018095238095,1.0594921875,18.8,14.177295652173912,208.85,157.4961611111111,11.208333333333334,8.42698611111111,171.29861111111111,129.13397916666668,1374486.61971831,4038.990566037736,1034.458926056338,3.039823113207547,3974.3681765389083,2.9911475029036008,0.11087705112960762,61.41307966706302,1467894.3251928021,684451.9447300772,633078.763496144,293121.4759427828,2717.2061855670104,2711.602827763496,110.69555269922878,51.615347043701796,47.74118251928021,22.10457737321196,2044.8341902313625,1118.4164524421594,0.0843611825192802,33.10295947219604,31.032999999999998,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064.0,1690.4451813733333,4.028666666666666,10.491866666666667,1274.1622707133333,63.8
Eswatini,38645.97003745318,69.43632958801498,69.75418250235182,876.4753623188406,1.37487922705314,1.3808990291262135,32159.951123595503,57.78273220973783,58.047246472248354,729.3749536231885,1.1441178743961353,1.1491582524271846,0.8977175025588536,,,,,,,,,531786.96,333.0,446.02864,0.279,475.1666666666667,0.39855208333333336,0.08965624999999999,19.314583333333335,307727.25,226007.50704225354,187067.125,99821.3,9230.416666666666,1260.4542682926829,25.60736111111111,18.807746478873238,15.568035714285713,8.308,1048.9725609756097,789.0914634146342,0.06560365853658537,51.70024437927663,79.492,21.5,3.163,1.845,7738.975,,333.436,3.94,1.7,16.5,24.097,2.1,60.19,0.611,1201680.0,,,,,18.2
Ethiopia,289760.7567820393,467.53414405986905,469.6921137218045,4647.574569789675,7.239005736137667,7.272427473583093,2348.5242806361084,3.789377923292797,3.806882518796993,37.66872848948375,0.05865296367112811,0.05892315081652257,1.0316986855409505,,,,,,,,,1985332.9682539683,6289.7,16.5055,0.05229473684210526,6071.76,0.05049212121212121,0.08267854545454546,44.387727825030375,6768834.079136691,5848227.057915058,22480026.727272727,818805.875,94846.15226337449,108897.43215031315,5.486330935251798,4.74015444015444,18.220909090909092,0.6637500000000001,882.599164926931,87258.29853862213,0.07073277661795407,48.08189453125,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.48500000000000004,123379928.0,,,,,8.9
Europe,93002542.79695885,220675.6890080429,221545.01821633754,1117830.9010791366,1812.7372654155497,1820.0597540394974,124867.84163506262,296.2854084003574,297.4525987432675,1500.831362410072,2.433833780160858,2.443658886894075,,,,,,,,,,,,,,,,,,887407132.8881987,384022970.9863354,356263635.4389313,170932901.02064517,1718075.8410513143,1718734.8510638298,119.14578881987578,51.5599751552795,47.8330534351145,22.949896774193547,2307.6095118898625,651542.2465581978,0.08747809762202753,,,,,,,,,,,,,,,,744807803.0,,,,,
European Union,66024578.66547406,164395.3163538874,165050.56565709156,686065.8175182482,1083.4253798033958,1087.6909434470376,146673.44006529517,365.203799821269,366.65941921005384,1524.093533759124,2.4068319928507593,2.4163168761220826,,,,,,,,,,,,,,,,,,609458630.3399751,256305161.68617684,242399822.81923077,132533346.92755498,1175952.2572145546,1176339.2195734002,135.39108343711084,56.938169364881695,53.8491282051282,29.44228978007762,2613.237139272271,424401.5595984944,0.09426725219573401,,,,,,,,,,,,,,,,450146793.0,,,,,
Faeroe Islands,12893.034322820036,32.150278293135436,32.299309412861135,15.611688311688312,0.03636363636363636,0.03568627450980392,242728.9629749536,605.2728358070501,608.0782423112768,293.91117402597405,0.6845883116883117,0.6714627450980392,,,,,,,,,,712331.4838709678,1765.0,13468.678838709677,33.3725,2458.560606060606,46.48615151515152,0.24301060606060604,10.68030303030303,55561.43870967742,28410.92258064516,24074.612903225807,18337.115384615383,470.44594594594594,259.9064935064935,104.60212903225806,53.488129032258065,45.32374193548387,34.52269230769231,4893.153246753247,97.98961038961039,0.18445454545454545,29.228683446272992,35.308,,,,,,,,,,,,80.67,,53117.0,-54.169691484848485,-11.235151515151514,0.6139393939393942,-1025.4795236363636,
Falkland Islands,535.2817574021012,1.8488038277511962,1.855793269230769,,,,140826.56081088824,486.39933397129187,488.23181826923076,,,,,,,,,,,,,,,,,,,,,2360.5,1778.5,1746.0,,,74.74242424242425,62.10333333333333,46.79,45.935,,19663.863636363636,48.21212121212121,1.2682272727272728,,,,,,,,,,,,,,81.44,,3801.0,,,,,
Fiji,33123.299153339605,64.7826904985889,65.0856304347826,480.30678148546826,0.9536637931034483,0.9532925243770314,35625.29957290687,69.67612888052682,70.0019404536862,516.5872583423036,1.0257273706896552,1.025290357529794,0.9583116883116884,,,,,,,,,125473.14604810996,844.7226890756302,135.70386597938145,0.9136029411764706,640.4596774193549,0.6926751152073732,,,1156884.1578947369,588081.9361702128,521667.0705882353,153725.48888888888,28295.0,2225.375358166189,124.42736842105263,63.250319148936164,56.1064705882353,16.533333333333335,2393.4598853868197,1020.7421203438396,0.1097808022922636,55.40875351452671,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,,2.3,67.44,0.743,929769.0,,,,,45.0
Finland,445124.4600179694,1318.4629963898917,1323.1498631006348,2391.738604651163,8.079513564078578,8.047964285714285,80336.57205300988,237.9577048736462,238.80358567543064,431.66371069767445,1.458112254443405,1.4525263157894737,1.0193865628042844,25.85891089108911,4.667050742574257,379.490099009901,68.49080198019801,,,,,4744452.972781065,13063.775147928995,857.0194650887573,2.359786982248521,13159.508353221958,2.3770894988066824,0.09812514898688915,91.2206197854589,9246946.649350649,3638991.633027523,3325989.768656716,2573077.3474576273,28509.18181818182,17233.079634464753,166.89025974025972,65.67715596330275,60.02746268656717,46.439067796610175,3110.262402088773,5915.956975228161,0.10672750977835724,36.40931647940075,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745.0,2122.181152585235,1.0469798657718121,6.382818791946309,383.0269241361745,40.900000000000006
France,13524416.604651162,36224.290235081375,36524.59625892041,99502.45437956204,151.74632352941177,151.57274214417745,199436.93105187838,534.1791428571429,538.6075800548947,1467.306489051095,2.2377123161764705,2.2351497227356747,1.0890173410404624,2101.8580827067667,30.994907894736844,17650.03947368421,260.2751757518797,1029.8637653736992,15.1868183538316,6830.772942289498,100.72955534531694,108493422.25684485,362756.1929595828,1609.1694693611473,5.380370273794002,365077.13684210525,5.414793421052632,0.08618134034165573,31.10078843626807,103011959.29268293,42950046.949935816,38764144.161953725,23064335.619492657,198251.02442159384,198235.46658097688,151.90578947368422,63.33602053915276,57.163406169665805,34.01165554072096,2923.2853470437017,70250.25064267352,0.10366966580976864,43.17374650512581,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,57547.76891513158,5.3208552631578945,6.48671052631579,891.1211275789474,65.7
French Polynesia,38102.34331150608,73.00187265917603,73.33301975540923,431.35851183765504,0.7316798196166855,0.7342471655328798,124398.75452759588,238.34076966292136,239.4219285042333,1408.3244317925592,2.388852311161217,2.3970578231292516,,,,,,,,,,,,,,,,,,239695.7,116521.84285714285,107350.15942028986,92687.78571428571,427.5,687.6126373626373,78.25714285714285,38.04257142857143,35.0472463768116,30.261428571428574,2244.9203296703295,259.80357142857144,0.08489285714285714,,77.324,32.7,7.775,4.593,,,,22.63,,,,,77.66,,306292.0,86.11819277727272,1.4004545454545456,18.12909090909091,282.79889772727273,
Gabon,28503.24157303371,45.8623595505618,46.077403574788335,183.67419962335217,0.288135593220339,0.2888779564806055,11931.049531835206,19.19733052434457,19.287343367826907,76.88336629001883,0.12062900188323918,0.12094796594134342,0.8080808080808081,,,,,,,,,1325475.2602739725,10442.888888888889,566.157109589041,4.460777777777778,2016.1607142857142,0.8612083333333332,0.034261904761904764,145.57125000000002,229813.98387096773,126153.67213114754,110044.10169491525,2110.4666666666667,1486.0,930.8471544715447,9.620322580645162,5.27983606557377,4.606101694915254,0.08933333333333333,389.6471544715447,505.86829268292684,0.02119349593495935,49.837057673509285,7.859,23.1,4.45,2.976,16562.413,3.4,259.967,7.2,,,,6.3,66.47,0.703,2388997.0,,,,,
Gambia,7639.521126760564,11.922932330827068,11.86890462700661,236.78186968838526,0.35127478753541075,0.3523121442125237,2823.183701408451,4.406127819548872,4.386166194523135,87.50282719546743,0.12983947119924458,0.13019734345351044,0.5553683035714286,,,,,,,,,113294.03896103895,,42.91571428571428,,292.4668769716088,0.11089589905362775,0.07069905362776026,143.13420195439738,228782.02564102566,185416.25,207625.90322580645,12342.4,429.0,1345.530477759473,8.455128205128204,6.85175,7.6729032258064525,0.454,497.1812191103789,900.1565074135091,0.033130148270181216,35.017833333333336,207.566,17.5,2.339,1.417,1561.767,10.1,331.43,1.91,0.7,31.2,7.876,1.1,62.05,0.496,2705995.0,,,,,31.9
Georgia,789643.8617511521,1685.6913809082484,1691.151907821229,8819.541108986616,16.195984703632888,16.272311239193083,210887.4653253456,450.19178591288227,451.6501052141527,2355.404446462715,4.325404397705545,4.345749279538905,0.8107936507936507,,,,,,,,,5650205.013544018,30818.29571106095,1503.5218442437924,8.20072460496614,27762.779141104296,7.387689161554192,0.11006065573770492,19.4155737704918,1660760.4097222222,935043.9581881533,771401.4477611941,80818.0,7427.658163265306,5071.176470588235,44.353437500000005,24.971881533101048,20.601380597014927,2.16,1354.3737024221452,2863.2560553633216,0.07651038062283737,46.283403846153846,65.032,38.7,14.864,10.244,9745.079,4.2,496.218,7.11,5.3,55.5,,2.6,73.77,0.812,3744385.0,9689.965734206897,11.723103448275863,22.67241379310345,2583.063181286207,60.8
Germany,11488121.369506726,34035.37757847534,34151.92972432433,85923.92357875117,156.0822429906542,156.5600131455399,137797.09028520182,408.2456887892377,409.6436963963964,1030.6355759552657,1.8721813084112149,1.8779014084507042,1.0975409836065575,1911.4020715630886,22.926802259887005,,,1093.3714285714286,13.114717857142857,5648.958371877891,67.75782793709529,56176681.18644068,,673.5122796610169,,160801.47109471096,1.9278646986469865,0.1388305084745763,31.79237288135593,127642147.90629011,51213502.69191271,48081101.836842105,37698688.35458787,246818.0681233933,246934.970437018,153.10356867779203,61.4293324775353,57.67198684210526,45.21866251944012,2961.921593830334,83482.06041131106,0.10012982005141388,47.18021495327103,237.01599999999996,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,52460.858157091505,1.8805882352941177,6.926339869281046,629.1660390377124,61.3
Ghana,106596.22659176029,160.2546816479401,160.99812793979305,905.5636192271442,1.3779453345900095,1.3831543560606059,3184.2705533707863,4.787167602996254,4.809380056444026,27.051209236569274,0.04116870876531574,0.04134090909090909,0.9509683794466404,,,,,,,,,918668.8809980806,3239.650366748166,27.980024952015356,0.09865770171149144,3004.006105006105,0.09147008547008548,0.064602442002442,41.086172839506176,8672338.05357143,5758711.423728813,4896377.70212766,1321001.2962962964,45237.5,32681.18102189781,25.90642857142857,17.20271186440678,14.626808510638298,3.946296296296296,976.2905109489051,18803.881751824818,0.05619416058394161,45.467820136852396,126.719,21.1,3.385,1.948,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870.0,,,,,8.0
Gibraltar,8772.493506493507,19.028864059590315,19.063100093545373,92.32566585956417,0.1343825665859564,0.13435079171741776,268460.7983265306,582.332058659218,583.3790233863424,2825.4021295399516,4.112468523002422,4.110904993909866,,,,,,,,,,524659.75,514.0,16059.374,15.733,561.4347826086956,17.18491304347826,0.0884608695652174,11.869565217391305,73259.80384615385,33765.51361867704,33026.634854771786,20574.34234234234,501.2717391304348,191.7531914893617,224.19396153846154,103.33089494163424,101.0698755186722,62.96333333333334,5868.295035460993,63.33617021276596,0.19379716312056738,,3457.1,,,,,,,,,,,,79.93,,32677.0,-16.18181781818182,-8.42090909090909,3.149999999999999,-494.1990668181818,
Greece,1693150.0138248848,5113.812903225807,5137.485428703704,15965.117647058823,32.4733893557423,32.6243564727955,163038.4765640553,492.4243419354838,494.70383148148153,1537.3288991596637,3.1269533146591972,3.1414943714821764,1.0374634146341464,,,,,106.70588235294117,10.273437908496732,1681.3937007874015,161.9091653543307,15107963.278592376,81342.3701842546,1446.3796524926686,7.787408710217755,100780.16407185628,9.648317365269461,0.03657185628742515,63.3377245508982,14920332.801054018,6167696.61660079,5883707.301351352,5039914.250965251,28720.440379403793,28410.523136246786,143.67218708827406,59.390685111989455,56.656256756756754,48.530637065637066,2735.7416452442158,10199.212082262211,0.09816580976863754,55.91465384615385,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,15364.532195813794,5.878137931034483,10.976206896551723,1476.8115608317241,87.3
Greenland,4587.993433395873,11.24131455399061,11.293277358490565,18.59277108433735,0.05314009661835749,0.051009779951100245,81212.04803752346,198.982461971831,199.90197735849057,329.1106409638554,0.940632850241546,0.9026919315403423,,,,,,,,,,,,,,,,,,47799.023255813954,27330.65625,20665.17054263566,,610.3661971830986,188.23114355231144,84.60852713178295,48.37828125,36.579302325581395,,3331.8637469586374,94.36009732360097,0.16709489051094892,32.88354554358472,0.137,,,,,,199.941,2.16,,,,,71.7,,56494.0,-53.99032987096774,-7.583548387096775,-6.866129032258065,-958.5004738709678,
Grenada,7255.316981132076,18.599622285174693,18.66335863377609,146.48641655886158,0.3078913324708926,0.30900260416666664,57830.18342641509,148.25259490084986,148.76035104364325,1167.6039081500646,2.4541254851228977,2.4627109375000003,0.55721399730821,,,,,,,,,156649.84,637.4,1257.12092,5.1152,356.6119402985075,2.8618358208955224,0.14443731343283583,11.62089552238806,61059.42307692308,32182.30769230769,27907.21875,6564.377777777778,231.8,141.9498432601881,48.668653846153845,25.65173076923077,22.24427083333333,5.232,1131.4858934169279,69.37460815047022,0.055296238244514115,29.435287356321837,317.132,29.4,7.304,5.021,13593.877,,243.964,10.71,,,,3.7,72.4,0.779,125459.0,,,,,
Guam,,,,,,,,,,,,,,,,,,,,,,126128.80458383595,390.24849215922796,739.6108998793727,2.288386007237636,390.9586374695864,2.2925437956204378,0.10994878048780488,35.849634146341465,,,,,,,,,,,,,,,304.128,31.4,9.551,5.493,,,310.496,21.519999999999996,,,,,80.07,,171783.0,,,,,
Guatemala,515240.46535580524,1153.948501872659,1158.5616190028222,11185.678236397749,18.92488262910798,18.99327264150943,28874.857013108613,64.66901217228465,64.927557855127,626.8623649155722,1.0605201877934272,1.0644150943396227,1.0629689067201604,,,,,,,,,1323064.0108108108,5496.993243243243,75.13787702702703,0.3121702702702703,5399.029451137885,0.3066104417670683,0.19358381742738587,6.710235131396957,7554484.6518518515,4127564.172839506,2883809.152849741,2146503.6015625,41144.564024390245,28185.94125874126,42.33646913580247,23.131407407407405,16.16137305699482,12.02921875,1579.5622377622378,12445.748251748251,0.06971468531468532,55.63026692087703,157.834,22.9,4.694,3.016,7423.808,8.7,155.898,10.18,,,76.665,0.6,74.3,0.663,17843914.0,27622.226933666665,15.891266666666667,22.805666666666667,1555.6684271742,
Guernsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97269.59130434782,33140.09090909091,26025.916666666668,62601.0,531.0333333333333,249.78242074927954,153.59400000000002,52.33,41.095,98.848,3944.1887608069164,71.12391930835734,0.11219020172910663,,,,,,,,,,,,,,,,63329.0,,,,,
Guinea,24510.347988774556,35.77174929840973,35.93917293233083,269.37644787644786,0.45077220077220076,0.4512104752667313,1768.5064443405051,2.5810486435921423,2.5931475563909774,19.4365,0.03248359073359073,0.03256062075654704,0.735234297108674,,,,,,,,,683095.7857142857,,50.480357142857144,,526.3465346534654,0.03873267326732673,0.011597029702970297,269.2266666666667,2204763.839285714,1320206.8511904762,761229.3067484662,116450.85714285714,21731.602739726026,14114.125611745514,15.908035714285715,9.525952380952381,5.492576687116564,0.84,1018.3442088091354,9662.5696,0.0697328,55.9658203125,51.755,19.0,3.135,1.733,1998.926,35.3,336.717,2.42,,,17.45,0.3,61.60000000000001,0.477,13859349.0,,,,,
Guinea-Bissau,5282.285714285715,8.47019867549669,8.505043726235742,107.52097560975609,0.17170731707317075,0.17189313725490196,2508.7081504257335,4.022743614001892,4.039276615969582,51.064729756097556,0.08156097560975609,0.08166764705882353,0.5777505112474437,,,,,,,,,134547.91304347827,390.0,65.29169565217391,0.189,166.3125,0.08070833333333334,0.015256249999999999,144.19062499999998,361521.5,336805.04,131381.39130434784,402.7142857142857,1658.0,1353.5161943319838,17.1702,15.9956,6.24,0.02,642.8684210526316,1266.81983805668,0.06013360323886639,,66.191,19.4,3.002,1.565,1548.675,67.1,382.474,2.42,,,6.403,,58.32,0.48,2105580.0,,,,,
Guyana,33392.535514018695,68.35079513564078,68.6409689849624,671.1981308411215,1.2130841121495326,1.2169295774647888,41290.24445607477,84.51656220767072,84.87534680451128,829.9440429906542,1.500103738317757,1.504755868544601,1.01770423991727,,,,,,,,,289503.0,,359.82466666666664,,1036.4643799472296,1.288245382585752,0.10469815303430079,13.437203166226912,572098.936,344820.5801526718,230980.88135593222,52281.32608695652,4529.90625,1446.9044006069803,70.74072,42.63778625954198,28.561271186440678,6.46391304347826,1789.186646433991,765.4434108527132,0.09465271317829457,55.27823414634147,3.9520000000000004,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727.0,,,,,
Haiti,20136.77024482109,32.14985862393968,32.29450946969697,528.8295019157088,0.825503355704698,0.8284084778420039,1738.1756939736347,2.775134778510839,2.7876306818181815,45.64779597701149,0.07125886864813039,0.0715028901734104,0.9222554067971164,,,,,,,,,191747.0,299.0,16.75,0.026000000000000002,320.1552795031056,0.027987577639751553,0.07515155279503105,47.14658385093168,169161.56097560975,119510.08536585367,71860.86419753087,,2438.4117647058824,933.4792043399639,1.4606097560975608,1.032439024390244,0.6198765432098765,,80.54249547920433,735.5569620253165,0.006321880650994575,47.192468043264505,398.448,24.3,4.8,2.954,1653.173,23.5,430.548,6.65,2.9,23.1,22.863,0.7,64.0,0.51,11585003.0,,,,,26.0
High income,151907925.64732143,383024.5973214286,384441.25343677134,1558898.165467626,2541.4964285714286,2550.857534529148,121476.33114464286,306.2935910714286,307.4264412556054,1246.6053291366907,2.032364285714286,2.039843946188341,,,,,,,,,,,,,,,,,,1746730754.0919254,742444542.1515528,671711069.5151134,362066196.16645163,3496147.0926157697,3497300.9674593243,139.68083229813666,59.37115527950311,53.71474811083124,28.953316129032256,2796.700876095119,1226085.3416770964,0.09803629536921152,,,,,,,,,,,,,,,,1250514600.0,,,,,
Honduras,272472.13071895426,440.414953271028,442.3698093896714,7084.681818181818,10.627134724857685,10.637925643469972,26116.729548085903,42.21421962616822,42.401609389671364,679.0739327651515,1.0186356736242885,1.0196577693040991,0.9229633300297324,,,,,,,,,,,,,,,,,7713774.095744681,3451720.1298701297,3286020.1690140846,2757172.025,32718.0,23981.647471910113,73.93712765957447,33.0851948051948,31.496901408450707,26.427999999999997,2298.679775280899,9115.063202247191,0.08736095505617977,67.03809941520467,82.805,24.9,4.652,2.883,4541.795,16.0,240.208,7.21,2.0,,84.169,0.7,75.27,0.634,10432858.0,,,,,
Hong Kong,533672.4218051832,2574.870188003581,2586.438724820144,3198.725383920506,12.12917795844625,12.174000907441016,71262.14243074173,343.82664189794093,345.37136330935255,427.13097922312556,1.6196901535682025,1.6255943738656986,,,,,,,,,,15606338.290322581,,2082.3504516129033,,58714.807875894985,7.834343675417662,0.011179999999999999,7258.503333333333,12018079.948179271,4945449.556022409,4584198.438818566,2733574.7740458017,29116.276445698168,28693.92638888889,160.47948179271708,66.03731092436975,61.21365682137834,36.501664122137406,3831.5291666666667,9607.390277777778,0.12830555555555556,58.981163873370576,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.9490000000000001,7488863.0,4297.058879744118,4.156470588235294,9.605294117647059,573.6869416411764,
Hungary,1013379.8367346938,2045.9626865671642,2054.8857881911904,27246.985004686037,45.906691800188504,46.09902178030303,101670.40524118739,205.26741791044776,206.16264854732896,2733.6363917525773,4.60573232799246,4.625039772727273,1.0798131760078664,,,2830.9075738125803,284.0194030808729,,,,,3774509.573508006,15929.723435225618,388.73251673944685,1.640593886462882,13836.022784810126,1.4249468354430381,0.11526556962025315,53.21840101522842,5473546.18404908,4751045.260416667,4181550.359375,2918890.773869347,65168.535433070865,23677.53682719547,54.915092024539874,47.666328125,41.95260416666667,29.284371859296485,2375.3909348441925,8895.290960451977,0.08923305084745763,37.16036750483559,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304.0,20374.358097916665,6.974027777777778,12.17326388888889,2063.9794483916667,61.599999999999994
Iceland,71608.2243767313,193.51988899167438,194.34931970260223,75.39773798303487,0.2060491493383743,0.20567616334283,192029.09167590027,518.9550453283996,521.17925,202.19136757775684,0.552562381852552,0.5515071225071225,0.9515399610136452,1.7307692307692308,4.641384615384616,21.036585365853657,56.41308384146342,,,12.597560975609756,33.99369512195122,487039.796912114,1631.5736342042755,1315.1330498812351,4.405684085510688,1639.463560334528,4.426980884109916,,,365792.8450704225,185119.29577464788,154618.39568345324,138787.35714285713,5507.468085106383,1763.431718061674,98.09232394366198,49.64239436619719,41.46338129496403,37.21803571428571,4728.9118942731275,671.7466960352423,0.1801409691629956,31.675115606936412,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.9490000000000001,372903.0,104.47930015862069,2.305448275862069,5.775517241379311,280.5338853737931,29.5
