,location,total_cases,total_deaths,total_vaccinations,total_tests
25313,Switzerland,0.04216634891063221,0.013152576658656191,0.004749876981924221,0.0022491469308594126
25314,Switzerland,0.04220894007884252,0.013156558667938256,0.004750580548357618,0.0022508861321438502
25315,Switzerland,0.04224605758892101,0.013163527184181867,0.004750943542581222,0.0022519580879058715
25316,Switzerland,0.04226980809695225,0.0131655181888229,0.004750948693584395,0.0022527075995483255
25317,Switzerland,0.04228780304171182,0.013169500198104962,0.004751446825891245,0.0022544889106672944
25318,Switzerland,0.0423334011980804,0.013172486705066511,0.004751845271136687,0.0022561238141399166
25319,Switzerland,0.04236623140082387,0.013172486705066511,0.004752570350583336,0.0022575654247896006
25320,Switzerland,0.04239833334862277,0.013174477709707541,0.004752865472765131,0.00225909310012687
25321,Switzerland,0.042428097832970524,0.01317746421666909,0.004753591158212153,0.0022604821820138912
25322,Switzerland,0.04245507850406239,0.01317746421666909,0.004753876887388163,0.0022613705041675965
25323,Switzerland,0.04247274455949215,0.013179455221310121,0.004753881735391149,0.002261979902932783
25324,Switzerland,0.042484760766077684,0.013185428235233217,0.0047542323066071005,0.0022635475174945566
25325,Switzerland,0.04251992843227231,0.01318941024451528,0.004754579544820999,0.0022649036061091615
25326,Switzerland,0.042545158942287685,0.013192396751476829,0.004755298867264102,0.0022662251820243316
25327,Switzerland,0.04257041294439805,0.01319438775611786,0.004755637318472588,0.00226755218446457
25328,Switzerland,0.04259294186349,0.013196378760758892,0.004756209988825353,0.002268853790767488
25329,Switzerland,0.0426153650681545,0.013198369765399924,0.0047564351179640325,0.002269648993751018
25330,Switzerland,0.04262924889629145,0.013199365267720439,0.004756438147965899,0.002270218453291701
25331,Switzerland,0.042639045099900776,0.013200360770040956,0.0047568138681973425,0.0022716608236548947
25332,Switzerland,0.042668386726538776,0.013201356272361471,0.004757198072434013,0.002272911095030665
25333,Switzerland,0.042691491201957886,0.013204342779323018,0.00475794405889354,0.002274080511182916
25334,Switzerland,0.04271317440563032,0.013207329286284568,0.004758276450098293,0.0022752306089059227
25335,Switzerland,0.042733236654748694,0.013209320290925598,0.004758910932489134,0.002276376473939376
25336,Switzerland,0.04275138429812568,0.013210315793246115,0.0047592087816726095,0.002277089953455376
25337,Switzerland,0.0427623903446268,0.01321131129556663,0.004759210599673729,0.002277575735979503
25338,Switzerland,0.042770565593682065,0.01321131129556663,0.004759589955907413,0.002278723337500979
25339,Switzerland,0.04279334117977136,0.013213302300207662,0.004759934770119818,0.0022797984406475397
25340,Switzerland,0.042810678345871316,0.013215293304848694,0.004760597431528017,0.0022808039757427232
25341,Switzerland,0.04282742820959661,0.013217284309489727,0.004760948608744342,0.0022818420699883173
25342,Switzerland,0.042842333943865475,0.013217284309489727,0.004761497039082176,0.002282930630917048
25343,Switzerland,0.042855019675158125,0.013219275314130759,0.004761789737262478,0.002283653118464661
25344,Switzerland,0.04287105302998633,0.013225248328053853,0.004762178486501948,0.002285447670304797
25345,Switzerland,0.0428881905132789,0.013226243830374369,0.004762620866774454,0.002286517021334785
25346,Switzerland,0.042901263864138825,0.013227239332694886,0.004763461389292216,0.0022875938609693684
25347,Switzerland,0.042913996579621444,0.013227239332694886,0.00476349714331424,0.002288125334834572
25348,Switzerland,0.04291990484151052,0.0132282348350154,0.004763956794597385,0.0022889296543802174
25349,Switzerland,0.042933565494745106,0.0132282348350154,0.004764142230711614,0.002289462539141939
25350,Switzerland,0.04294961059562081,0.013229230337335918,0.004764514011940631,0.0022908934052719874
25351,Switzerland,0.04297051856015869,0.013229230337335918,0.004764880642166475,0.002291833279413843
25352,Switzerland,0.04298908906124543,0.013230225839656433,0.004765608448614804,0.0022927464550523613
25353,Switzerland,0.04300785924513955,0.013231221341976948,0.004765941142819744,0.002293632172474033
25354,Switzerland,0.04302647673041626,0.013232216844297465,0.004766581079213944,0.002294514633980664
25355,Switzerland,0.04304518818407292,0.01323321234661798,0.004766812571356544,0.0022950835508688404
25356,Switzerland,0.04305864915450012,0.013236198853579528,0.004766816813359157,0.002295497594731563
25357,Switzerland,0.043069385041908895,0.013236198853579528,0.004766881049398726,0.00229600953310652
25358,Switzerland,0.043084537443175114,0.01323818985822056,0.004767272828640062,0.002297076062343473
25359,Switzerland,0.04312048034850429,0.013240180862861592,0.004768119411161557,0.0022981016755814097
25360,Switzerland,0.04315158388226626,0.013241176365182107,0.004768459680371163,0.0022990853960458183
25361,Switzerland,0.04318074931819186,0.013241176365182107,0.0047690953747627505,0.002300088326408969
